Assoc#0: 3621
Assoc#1: 297
Assoc#2: 38
Assoc#3: 1
Assoc#4: 24
Assoc#5: 374
Assoc#6: 21
Assoc#7: 20
Assoc#8: 33
Assoc#9: 94
Assoc#10: 4
Assoc#11: 0
Assoc#12: 39
Assoc#13: 22
Assoc#14: 3
Assoc#15: 1
Assoc#16: 3
Assoc#17: 1
Assoc#18: 0
Assoc#19: 68
Assoc#20: 165
Assoc#21: 2
Assoc#22: 2
Assoc#23: 0
Assoc#24: 0
Assoc#25: 70
Assoc#26: 6
Assoc#27: 13
Assoc#28: 0
Assoc#29: 0
Assoc#30: 0
Assoc#31: 0
Assoc#32: 0
Assoc#33: 25
Assoc#34: 0
Assoc#35: 2
Assoc#36: 0
Assoc#37: 0
Assoc#38: 0
Assoc#39: 13
Assoc#40: 3
Assoc#41: 7
Assoc#42: 20
Assoc#43: 1
Assoc#44: 2
Assoc#45: 0
Assoc#46: 0
Assoc#47: 0
Assoc#48: 1
Assoc#49: 0
Assoc#50: 10
Assoc#51: 1
Assoc#52: 0
Assoc#53: 0
Assoc#54: 0
Assoc#55: 0
Assoc#56: 0
Assoc#57: 0
Assoc#58: 0
Assoc#59: 0
Assoc#60: 0
