Assoc#0: 2514
Assoc#1: 333
Assoc#2: 88
Assoc#3: 1
Assoc#4: 29
Assoc#5: 427
Assoc#6: 33
Assoc#7: 10
Assoc#8: 109
Assoc#9: 126
Assoc#10: 20
Assoc#11: 15
Assoc#12: 113
Assoc#13: 93
Assoc#14: 11
Assoc#15: 6
Assoc#16: 5
Assoc#17: 6
Assoc#18: 29
Assoc#19: 52
Assoc#20: 99
Assoc#21: 9
Assoc#22: 1
Assoc#23: 2
Assoc#24: 2
Assoc#25: 46
Assoc#26: 27
Assoc#27: 5
Assoc#28: 4
Assoc#29: 3
Assoc#30: 5
Assoc#31: 7
Assoc#32: 4
Assoc#33: 45
Assoc#34: 18
Assoc#35: 11
Assoc#36: 7
Assoc#37: 2
Assoc#38: 1
Assoc#39: 142
Assoc#40: 15
Assoc#41: 25
Assoc#42: 19
Assoc#43: 12
Assoc#44: 11
Assoc#45: 8
Assoc#46: 3
Assoc#47: 6
Assoc#48: 7
Assoc#49: 2
Assoc#50: 4
Assoc#51: 7
Assoc#52: 2
Assoc#53: 6
Assoc#54: 4
Assoc#55: 2
Assoc#56: 1
Assoc#57: 1
Assoc#58: 3
Assoc#59: 2
Assoc#60: 1
