Assoc#0: 10579
Assoc#1: 34
Assoc#2: 34
Assoc#3: 9
Assoc#4: 421
Assoc#5: 10
Assoc#6: 36
Assoc#7: 4
Assoc#8: 4
Assoc#9: 6
Assoc#10: 7
Assoc#11: 2
Assoc#12: 159
Assoc#13: 1
Assoc#14: 2
Assoc#15: 12
Assoc#16: 9
Assoc#17: 25
Assoc#18: 89
Assoc#19: 4
Assoc#20: 1
Assoc#21: 8
Assoc#22: 6
Assoc#23: 10
Assoc#24: 6
Assoc#25: 48
Assoc#26: 13
Assoc#27: 66
Assoc#28: 4
Assoc#29: 4
Assoc#30: 25
Assoc#31: 10
Assoc#32: 35
Assoc#33: 6
Assoc#34: 317
Assoc#35: 34
Assoc#36: 4
Assoc#37: 5
Assoc#38: 62
Assoc#39: 7
Assoc#40: 10
Assoc#41: 13
Assoc#42: 4
Assoc#43: 4
Assoc#44: 4
Assoc#45: 46
Assoc#46: 2
Assoc#47: 4
Assoc#48: 15
Assoc#49: 6
Assoc#50: 5
Assoc#51: 4
Assoc#52: 9
Assoc#53: 9
Assoc#54: 11
Assoc#55: 37
Assoc#56: 4
Assoc#57: 53
Assoc#58: 12
Assoc#59: 3
Assoc#60: 4
Assoc#61: 7
Assoc#62: 20
Assoc#63: 179
Assoc#64: 4
Assoc#65: 10
Assoc#66: 36
Assoc#67: 9
Assoc#68: 41
Assoc#69: 4
Assoc#70: 4
Assoc#71: 4
Assoc#72: 4
Assoc#73: 87
Assoc#74: 4
Assoc#75: 86
Assoc#76: 12
Assoc#77: 24
Assoc#78: 250
Assoc#79: 4
Assoc#80: 5
Assoc#81: 4
Assoc#82: 6
Assoc#83: 8
Assoc#84: 55
Assoc#85: 4
Assoc#86: 4
Assoc#87: 11
Assoc#88: 4
Assoc#89: 4
Assoc#90: 4
Assoc#91: 49
Assoc#92: 11
Assoc#93: 4
Assoc#94: 5
Assoc#95: 31
Assoc#96: 19
Assoc#97: 4
Assoc#98: 6
Assoc#99: 6
Assoc#100: 9
Assoc#101: 5
Assoc#102: 90
Assoc#103: 13
Assoc#104: 12
Assoc#105: 5
Assoc#106: 4
Assoc#107: 16
Assoc#108: 6
Assoc#109: 4
Assoc#110: 12
Assoc#111: 5
Assoc#112: 5
Assoc#113: 124
Assoc#114: 34
Assoc#115: 5
