Assoc#0: 941176
Assoc#1: 301
Assoc#2: 1412
Assoc#3: 687
Assoc#4: 3187
Assoc#5: 409
Assoc#6: 2886
Assoc#7: 70
Assoc#8: 15
Assoc#9: 76
Assoc#10: 317
Assoc#11: 2
Assoc#12: 1779
Assoc#13: 1
Assoc#14: 102
Assoc#15: 595
Assoc#16: 325
Assoc#17: 578
Assoc#18: 765
Assoc#19: 15
Assoc#20: 72
Assoc#21: 335
Assoc#22: 56
Assoc#23: 225
Assoc#24: 23
Assoc#25: 2677
Assoc#26: 593
Assoc#27: 1159
Assoc#28: 15
Assoc#29: 15
Assoc#30: 1466
Assoc#31: 236
Assoc#32: 355
Assoc#33: 113
Assoc#34: 14320
Assoc#35: 313
Assoc#36: 15
Assoc#37: 20
Assoc#38: 5056
Assoc#39: 117
Assoc#40: 328
Assoc#41: 346
Assoc#42: 15
Assoc#43: 15
Assoc#44: 15
Assoc#45: 2989
Assoc#46: 37
Assoc#47: 15
Assoc#48: 15
Assoc#49: 256
Assoc#50: 232
Assoc#51: 15
Assoc#52: 95
Assoc#53: 607
Assoc#54: 434
Assoc#55: 2665
Assoc#56: 15
Assoc#57: 8108
Assoc#58: 827
Assoc#59: 20
Assoc#60: 15
Assoc#61: 117
Assoc#62: 683
Assoc#63: 2620
Assoc#64: 15
Assoc#65: 541
Assoc#66: 2160
Assoc#67: 566
Assoc#68: 695
Assoc#69: 15
Assoc#70: 15
Assoc#71: 15
Assoc#72: 15
Assoc#73: 1037
Assoc#74: 15
Assoc#75: 9012
Assoc#76: 207
Assoc#77: 915
Assoc#78: 5199
Assoc#79: 15
Assoc#80: 324
Assoc#81: 15
Assoc#82: 38
Assoc#83: 181
Assoc#84: 5916
Assoc#85: 15
Assoc#86: 15
Assoc#87: 186
Assoc#88: 15
Assoc#89: 15
Assoc#90: 15
Assoc#91: 2188
Assoc#92: 461
Assoc#93: 15
Assoc#94: 76
Assoc#95: 1651
Assoc#96: 1864
Assoc#97: 167
Assoc#98: 316
Assoc#99: 224
Assoc#100: 243
Assoc#101: 98
Assoc#102: 4803
Assoc#103: 175
Assoc#104: 1661
Assoc#105: 42
Assoc#106: 15
Assoc#107: 1139
Assoc#108: 17
Assoc#109: 15
Assoc#110: 305
Assoc#111: 34
Assoc#112: 105
Assoc#113: 4852
Assoc#114: 3275
Assoc#115: 253
Assoc#116: 210
Assoc#117: 86
Assoc#118: 932
Assoc#119: 321
Assoc#120: 479
Assoc#121: 2897
Assoc#122: 2
Assoc#123: 19
Assoc#124: 1547
Assoc#125: 895
Assoc#126: 17
Assoc#127: 511
Assoc#128: 174
Assoc#129: 34
Assoc#130: 15
Assoc#131: 832
Assoc#132: 701
Assoc#133: 1535
Assoc#134: 1
Assoc#135: 15
Assoc#136: 1775
Assoc#137: 20
Assoc#138: 1428
Assoc#139: 264
Assoc#140: 568
Assoc#141: 15
Assoc#142: 192
Assoc#143: 16388
Assoc#144: 417
Assoc#145: 16
Assoc#146: 542
Assoc#147: 330
Assoc#148: 15
Assoc#149: 1
Assoc#150: 653
Assoc#151: 2770
Assoc#152: 29
Assoc#153: 3554
Assoc#154: 1
Assoc#155: 224
Assoc#156: 15
Assoc#157: 15
Assoc#158: 2686
Assoc#159: 15
Assoc#160: 2394
Assoc#161: 987
Assoc#162: 34
Assoc#163: 15
Assoc#164: 59
Assoc#165: 3753
Assoc#166: 97
Assoc#167: 1804
Assoc#168: 15
Assoc#169: 182
Assoc#170: 381
Assoc#171: 497
Assoc#172: 15
Assoc#173: 382
Assoc#174: 15
Assoc#175: 1
Assoc#176: 15
Assoc#177: 28
Assoc#178: 35
Assoc#179: 99
Assoc#180: 214
Assoc#181: 128
Assoc#182: 913
Assoc#183: 1455
Assoc#184: 2157
Assoc#185: 15
Assoc#186: 277
Assoc#187: 2244
Assoc#188: 2496
Assoc#189: 8565
Assoc#190: 38209
Assoc#191: 2055
Assoc#192: 366
Assoc#193: 15
Assoc#194: 5741
Assoc#195: 15
Assoc#196: 182
Assoc#197: 1035
Assoc#198: 54
Assoc#199: 85
Assoc#200: 432
Assoc#201: 528
Assoc#202: 4068
Assoc#203: 2009
Assoc#204: 15
Assoc#205: 1347
Assoc#206: 4457
Assoc#207: 934
Assoc#208: 1
Assoc#209: 15
Assoc#210: 1188
Assoc#211: 1
Assoc#212: 235
Assoc#213: 23
Assoc#214: 940
Assoc#215: 857
Assoc#216: 807
Assoc#217: 2082
Assoc#218: 8634
Assoc#219: 15
Assoc#220: 1
Assoc#221: 15
Assoc#222: 102
Assoc#223: 15
Assoc#224: 2118
Assoc#225: 199
Assoc#226: 3161
Assoc#227: 1316
Assoc#228: 92
Assoc#229: 477
Assoc#230: 15
Assoc#231: 2270
Assoc#232: 123
Assoc#233: 15
Assoc#234: 2730
Assoc#235: 1494
Assoc#236: 467
Assoc#237: 15
Assoc#238: 4741
Assoc#239: 81
Assoc#240: 321
Assoc#241: 331
Assoc#242: 15
Assoc#243: 15
Assoc#244: 15
Assoc#245: 51
Assoc#246: 2970
Assoc#247: 29
Assoc#248: 1070
Assoc#249: 896
Assoc#250: 129
Assoc#251: 128
Assoc#252: 341
Assoc#253: 1
Assoc#254: 2516
Assoc#255: 106
Assoc#256: 4491
Assoc#257: 78
Assoc#258: 2156
Assoc#259: 15
Assoc#260: 305
Assoc#261: 31
Assoc#262: 16
Assoc#263: 15
Assoc#264: 3
Assoc#265: 29
Assoc#266: 795
Assoc#267: 105
Assoc#268: 143
Assoc#269: 15
Assoc#270: 15
Assoc#271: 4610
Assoc#272: 75
Assoc#273: 182
Assoc#274: 694
Assoc#275: 489
Assoc#276: 1
Assoc#277: 15
Assoc#278: 15
Assoc#279: 723
Assoc#280: 845
Assoc#281: 1727
Assoc#282: 247
Assoc#283: 752
Assoc#284: 217
Assoc#285: 10983
Assoc#286: 326
Assoc#287: 76
Assoc#288: 1147
Assoc#289: 46
Assoc#290: 172
Assoc#291: 15
Assoc#292: 15
Assoc#293: 207
Assoc#294: 15
Assoc#295: 285
Assoc#296: 88
Assoc#297: 684
Assoc#298: 452
Assoc#299: 170
Assoc#300: 15
Assoc#301: 290
Assoc#302: 1319
Assoc#303: 172
Assoc#304: 3185
Assoc#305: 15
Assoc#306: 15
Assoc#307: 774
Assoc#308: 38
Assoc#309: 1889
Assoc#310: 396
Assoc#311: 258
Assoc#312: 27
Assoc#313: 1268
Assoc#314: 447
Assoc#315: 266
Assoc#316: 769
Assoc#317: 16
Assoc#318: 105
Assoc#319: 147
Assoc#320: 63
Assoc#321: 691
Assoc#322: 3712
Assoc#323: 131
Assoc#324: 16
Assoc#325: 15
Assoc#326: 34
Assoc#327: 15
Assoc#328: 3
Assoc#329: 15
Assoc#330: 142
Assoc#331: 78
Assoc#332: 817
Assoc#333: 1077
Assoc#334: 133
Assoc#335: 90
Assoc#336: 2826
Assoc#337: 54
Assoc#338: 1912
Assoc#339: 258
Assoc#340: 3806
Assoc#341: 710
Assoc#342: 15
Assoc#343: 343
Assoc#344: 154
Assoc#345: 61
Assoc#346: 15
Assoc#347: 472
Assoc#348: 30
Assoc#349: 40
Assoc#350: 15
Assoc#351: 705
Assoc#352: 233
Assoc#353: 16
Assoc#354: 15
Assoc#355: 1652
Assoc#356: 1
Assoc#357: 131
Assoc#358: 35
Assoc#359: 2571
Assoc#360: 3
Assoc#361: 7
Assoc#362: 388
Assoc#363: 4259
Assoc#364: 16
Assoc#365: 141
Assoc#366: 326
Assoc#367: 465
Assoc#368: 190
Assoc#369: 782
Assoc#370: 36
Assoc#371: 4
Assoc#372: 2
Assoc#373: 2372
Assoc#374: 549
Assoc#375: 5450
Assoc#376: 803
Assoc#377: 307
Assoc#378: 213
Assoc#379: 1544
Assoc#380: 277
Assoc#381: 34
Assoc#382: 1548
Assoc#383: 2330
Assoc#384: 42
Assoc#385: 15
Assoc#386: 550
Assoc#387: 938
Assoc#388: 3159
Assoc#389: 15
Assoc#390: 304
Assoc#391: 668
Assoc#392: 15
