Assoc#0: 1370916
Assoc#1: 2200
Assoc#2: 257
Assoc#3: 338
Assoc#4: 280
Assoc#5: 1879
Assoc#6: 417
Assoc#7: 130
Assoc#8: 31
Assoc#9: 31
Assoc#10: 15783
Assoc#11: 2792
Assoc#12: 14
Assoc#13: 56
Assoc#14: 49
Assoc#15: 12
Assoc#16: 21257
Assoc#17: 2519
Assoc#18: 1962
Assoc#19: 1923
Assoc#20: 142
Assoc#21: 1
Assoc#22: 156
Assoc#23: 534
Assoc#24: 5896
Assoc#25: 36
Assoc#26: 12460
Assoc#27: 14230
Assoc#28: 19457
Assoc#29: 148
Assoc#30: 16455
Assoc#31: 8307
Assoc#32: 199
Assoc#33: 5367
Assoc#34: 21
Assoc#35: 17
Assoc#36: 14
Assoc#37: 4
Assoc#38: 5
Assoc#39: 11032
Assoc#40: 1540
Assoc#41: 3147
Assoc#42: 936
Assoc#43: 19856
Assoc#44: 860
Assoc#45: 321
Assoc#46: 2
Assoc#47: 67
Assoc#48: 10
Assoc#49: 10
Assoc#50: 20
Assoc#51: 436
Assoc#52: 129
Assoc#53: 0
Assoc#54: 17687
Assoc#55: 4768
Assoc#56: 2392
Assoc#57: 28
Assoc#58: 416
Assoc#59: 104
Assoc#60: 37
Assoc#61: 3787
Assoc#62: 10792
Assoc#63: 394
Assoc#64: 2162
Assoc#65: 1155
Assoc#66: 687
Assoc#67: 60
Assoc#68: 89
Assoc#69: 28
Assoc#70: 9
Assoc#71: 1462
Assoc#72: 48
Assoc#73: 7
Assoc#74: 20
Assoc#75: 550
Assoc#76: 165
Assoc#77: 147
Assoc#78: 131
Assoc#79: 145
Assoc#80: 185
Assoc#81: 158
Assoc#82: 174
Assoc#83: 179
Assoc#84: 189
Assoc#85: 180
Assoc#86: 198
Assoc#87: 183
Assoc#88: 1141
Assoc#89: 559
Assoc#90: 446
Assoc#91: 0
Assoc#92: 165
Assoc#93: 0
Assoc#94: 820
Assoc#95: 0
Assoc#96: 0
Assoc#97: 170
Assoc#98: 122
Assoc#99: 145
Assoc#100: 60
Assoc#101: 21
Assoc#102: 0
Assoc#103: 3
